Customer_ID,Customer_Gender,Customer_Segment
"CUST-03141","Male","Regular"
"CUST-03098","Male","Regular"
"CUST-01939","Male","Regular"
"CUST-07758","Male","Regular"
"CUST-07150","Male","Regular"
"CUST-01938","Male","Regular"
"CUST-03750","Male","Regular"
"CUST-04846","Male","Regular"
"CUST-06589","Male","Regular"
"CUST-04525","Male","Regular"
"CUST-03480","Male","Regular"
"CUST-07441","Male","Regular"
"CUST-05702","Male","Regular"
"CUST-07440","Male","Regular"
"CUST-02947","Male","Regular"
"CUST-02846","Male","Regular"
"CUST-04700","Male","Regular"
"CUST-01160","Male","Regular"
"CUST-05637","Male","Regular"
"CUST-02798","Male","Regular"
"CUST-03665","Male","Regular"
"CUST-04371","Male","Regular"
"CUST-01976","Male","Regular"
"CUST-07660","Male","Regular"
"CUST-07501","Male","Regular"
"CUST-03604","Male","Regular"
"CUST-04586","Male","Regular"
"CUST-01270","Male","Regular"
"CUST-01343","Male","Regular"
"CUST-03700","Male","Regular"
"CUST-07513","Male","Regular"
"CUST-02694","Male","Regular"
"CUST-02638","Male","Regular"
"CUST-05914","Male","Regular"
"CUST-03850","Male","Regular"
"CUST-06267","Male","Regular"
"CUST-06293","Male","Regular"
"CUST-06876","Male","Regular"
"CUST-01506","Male","Regular"
"CUST-06924","Male","Regular"
"CUST-02249","Male","Regular"
"CUST-02095","Male","Regular"
"CUST-01570","Male","Regular"
"CUST-05046","Male","Regular"
"CUST-01253","Male","Regular"
"CUST-04481","Male","Regular"
"CUST-07768","Male","Regular"
"CUST-06664","Male","Regular"
"CUST-06189","Male","Regular"
"CUST-02707","Male","Regular"
"CUST-04045","Male","Regular"
"CUST-03217","Male","Regular"
"CUST-07987","Male","Regular"
"CUST-02777","Male","Regular"
"CUST-01296","Male","Regular"
"CUST-05387","Male","Regular"
"CUST-01107","Male","Regular"
"CUST-04789","Male","Regular"
"CUST-02106","Male","Regular"
"CUST-07854","Male","Regular"
"CUST-04046","Male","Regular"
"CUST-06068","Male","Regular"
"CUST-01972","Male","Regular"
"CUST-07471","Male","Regular"
"CUST-04429","Male","Regular"
"CUST-04560","Male","Regular"
"CUST-07895","Male","Regular"
"CUST-06255","Male","Regular"
"CUST-04783","Male","Regular"
"CUST-01637","Male","Regular"
"CUST-02291","Male","Regular"
"CUST-07916","Male","Regular"
"CUST-06143","Male","Regular"
"CUST-04411","Male","Regular"
"CUST-03156","Male","Regular"
"CUST-03799","Male","Regular"
"CUST-07573","Male","Regular"
"CUST-05747","Male","Regular"
"CUST-03852","Male","Regular"
"CUST-01037","Male","Regular"
"CUST-03715","Male","Regular"
"CUST-05319","Male","Regular"
"CUST-06551","Male","Regular"
"CUST-07107","Male","Regular"
"CUST-07557","Male","Regular"
"CUST-05496","Male","Regular"
"CUST-01942","Male","Regular"
"CUST-05374","Male","Regular"
"CUST-07449","Male","Regular"
"CUST-06277","Male","Regular"
"CUST-05854","Male","Regular"
"CUST-01596","Male","Regular"
"CUST-01977","Male","Regular"
"CUST-04650","Male","Regular"
"CUST-07406","Male","Regular"
"CUST-05401","Male","Regular"
"CUST-06899","Male","Regular"
"CUST-02991","Male","Regular"
"CUST-05935","Male","Regular"
"CUST-03688","Male","Regular"
"CUST-04235","Male","Regular"
"CUST-07067","Male","Regular"
"CUST-07238","Male","Regular"
"CUST-03081","Male","Regular"
"CUST-04829","Male","Regular"
"CUST-07460","Male","Regular"
"CUST-03535","Male","Regular"
"CUST-02986","Male","Regular"
"CUST-05479","Male","Regular"
"CUST-06972","Male","Regular"
"CUST-03680","Male","Regular"
"CUST-04361","Male","Regular"
"CUST-03445","Male","Regular"
"CUST-07760","Male","Regular"
"CUST-05497","Male","Regular"
"CUST-04943","Male","Premium"
"CUST-05744","Male","Premium"
"CUST-05469","Male","Premium"
"CUST-04907","Male","Premium"
"CUST-02045","Male","Premium"
"CUST-03426","Male","Premium"
"CUST-02863","Male","Premium"
"CUST-06436","Male","Premium"
"CUST-01391","Male","Premium"
"CUST-07940","Male","Premium"
"CUST-05270","Male","Premium"
"CUST-03069","Male","Premium"
"CUST-05808","Male","Premium"
"CUST-03744","Male","Premium"
"CUST-06771","Male","Premium"
"CUST-01289","Male","Premium"
"CUST-06940","Male","Premium"
"CUST-02125","Male","Premium"
"CUST-03591","Male","Premium"
"CUST-07436","Male","Premium"
"CUST-07184","Male","Premium"
"CUST-06545","Male","Premium"
"CUST-01999","Male","Premium"
"CUST-02781","Male","Premium"
"CUST-05423","Male","Premium"
"CUST-02212","Male","Premium"
"CUST-06694","Male","Premium"
"CUST-06505","Male","Premium"
"CUST-05150","Male","Premium"
"CUST-03857","Male","Premium"
"CUST-03497","Male","Premium"
"CUST-03566","Male","Premium"
"CUST-06193","Male","Premium"
"CUST-06953","Male","Premium"
"CUST-03124","Male","Premium"
"CUST-06322","Male","Premium"
"CUST-04555","Male","Premium"
"CUST-06463","Male","Premium"
"CUST-06510","Male","Premium"
"CUST-03791","Male","Premium"
"CUST-05680","Male","Premium"
"CUST-07928","Male","Premium"
"CUST-03783","Male","Premium"
"CUST-07852","Male","Premium"
"CUST-07504","Male","Premium"
"CUST-07023","Male","Premium"
"CUST-03479","Male","Premium"
"CUST-07621","Male","Premium"
"CUST-05334","Male","Premium"
"CUST-05520","Male","Premium"
"CUST-02185","Male","Premium"
"CUST-01374","Male","Premium"
"CUST-06827","Male","Premium"
"CUST-01226","Male","Premium"
"CUST-05655","Male","Premium"
"CUST-06958","Male","Premium"
"CUST-01163","Male","Premium"
"CUST-03690","Male","Premium"
"CUST-05991","Male","Premium"
"CUST-05568","Male","Premium"
"CUST-06163","Male","Premium"
"CUST-01056","Male","Premium"
"CUST-07325","Male","Premium"
"CUST-01132","Male","Premium"
"CUST-01280","Male","Premium"
"CUST-07258","Male","Premium"
"CUST-06238","Male","Premium"
"CUST-06969","Male","Premium"
"CUST-03771","Male","Premium"
"CUST-07771","Male","Premium"
"CUST-04352","Male","Premium"
"CUST-04015","Male","Premium"
"CUST-03239","Male","Premium"
"CUST-07583","Male","Premium"
"CUST-03313","Male","Premium"
"CUST-01796","Male","Premium"
"CUST-07059","Male","Premium"
"CUST-04329","Male","Premium"
"CUST-03068","Male","Premium"
"CUST-01822","Male","Premium"
"CUST-02696","Male","Premium"
"CUST-04704","Male","Premium"
"CUST-05837","Male","Premium"
"CUST-02671","Male","Premium"
"CUST-07141","Male","Premium"
"CUST-02387","Male","Premium"
"CUST-01011","Male","Premium"
"CUST-05342","Male","Premium"
"CUST-07197","Male","Premium"
"CUST-05259","Male","Premium"
"CUST-04345","Male","Premium"
"CUST-02593","Male","Premium"
"CUST-06073","Male","Premium"
"CUST-06325","Male","Premium"
"CUST-05572","Male","Premium"
"CUST-04646","Male","Premium"
"CUST-01179","Male","Premium"
"CUST-06023","Male","Premium"
"CUST-03802","Male","Premium"
"CUST-03185","Male","Premium"
"CUST-05212","Male","Premium"
"CUST-04723","Male","Premium"
"CUST-01738","Male","Premium"
"CUST-01371","Male","Premium"
"CUST-06893","Male","Premium"
"CUST-07872","Male","Premium"
"CUST-03553","Male","Premium"
"CUST-02119","Male","Premium"
"CUST-03288","Male","Premium"
"CUST-06289","Male","Premium"
"CUST-07301","Male","Premium"
"CUST-06662","Male","Premium"
"CUST-01373","Male","Premium"
"CUST-04317","Male","Premium"
"CUST-02473","Male","Premium"
"CUST-06231","Male","Premium"
"CUST-02701","Male","Premium"
"CUST-06198","Male","Premium"
"CUST-01009","Male","Premium"
"CUST-06219","Male","Premium"
"CUST-01878","Male","Premium"
"CUST-05397","Male","Premium"
"CUST-05975","Male","Premium"
"CUST-03127","Male","Premium"
"CUST-07361","Male","Premium"
"CUST-01929","Male","Premium"
"CUST-01465","Male","Premium"
"CUST-06004","Male","Premium"
"CUST-02472","Male","Premium"
"CUST-01222","Male","Premium"
"CUST-01428","Male","Premium"
"CUST-03927","Male","Premium"
"CUST-04791","Male","Premium"
"CUST-01156","Male","Premium"
"CUST-01042","Male","Premium"
"CUST-05918","Male","Premium"
"CUST-03474","Male","Premium"
"CUST-05393","Male","Premium"
"CUST-01359","Male","Premium"
"CUST-06674","Male","Premium"
"CUST-04252","Male","Premium"
"CUST-03836","Male","Premium"
"CUST-04953","Male","Premium"
"CUST-05305","Male","Premium"
"CUST-03692","Male","Premium"
"CUST-07647","Male","Premium"
"CUST-02717","Male","Premium"
"CUST-04414","Male","Premium"
"CUST-03891","Male","Premium"
"CUST-06033","Male","Premium"
"CUST-05990","Male","Premium"
"CUST-02427","Male","Premium"
"CUST-04091","Male","Premium"
"CUST-01496","Male","Premium"
"CUST-03096","Male","Premium"
"CUST-04375","Male","Premium"
"CUST-03015","Male","Premium"
"CUST-07215","Male","Premium"
"CUST-06697","Male","Premium"
"CUST-07491","Male","Premium"
"CUST-01728","Male","Premium"
"CUST-03638","Male","Premium"
"CUST-04913","Male","Premium"
"CUST-03595","Male","Premium"
"CUST-02146","Male","Premium"
"CUST-03075","Male","Premium"
"CUST-01159","Male","Premium"
"CUST-02811","Male","Premium"
"CUST-01219","Male","Premium"
"CUST-03838","Male","Premium"
"CUST-01137","Male","Premium"
"CUST-05503","Male","Premium"
"CUST-03114","Male","Premium"
"CUST-05864","Male","Premium"
"CUST-02760","Male","Premium"
"CUST-07902","Male","Premium"
"CUST-05534","Male","Premium"
"CUST-04752","Male","Premium"
"CUST-05300","Male","Premium"
"CUST-05326","Male","Premium"
"CUST-04788","Male","Premium"
"CUST-07264","Male","Premium"
"CUST-06418","Male","Premium"
"CUST-04175","Male","Premium"
"CUST-02928","Male","Premium"
"CUST-05677","Male","Premium"
"CUST-04683","Male","Premium"
"CUST-02011","Male","Premium"
"CUST-02788","Male","Premium"
"CUST-06897","Male","Premium"
"CUST-06799","Male","Premium"
"CUST-02648","Male","Premium"
"CUST-02441","Male","Premium"
"CUST-06146","Male","Premium"
"CUST-07819","Male","Premium"
"CUST-01284","Male","Premium"
"CUST-04897","Male","Premium"
"CUST-04260","Male","Premium"
"CUST-02374","Male","Premium"
"CUST-06062","Male","Premium"
"CUST-04726","Male","Premium"
"CUST-03772","Male","Premium"
"CUST-01611","Male","Premium"
"CUST-03017","Male","Premium"
"CUST-04399","Male","Premium"
"CUST-06553","Male","Premium"
"CUST-02142","Male","Premium"
"CUST-07908","Male","Premium"
"CUST-05137","Male","Premium"
"CUST-06416","Male","Premium"
"CUST-07679","Male","Premium"
"CUST-05758","Male","Premium"
"CUST-05720","Male","Premium"
"CUST-05039","Male","Premium"
"CUST-04952","Male","Premium"
"CUST-04201","Male","Premium"
"CUST-07495","Male","Premium"
"CUST-02964","Male","Premium"
"CUST-04085","Male","Premium"
"CUST-02137","Male","Premium"
"CUST-01145","Male","Premium"
"CUST-05010","Male","Premium"
"CUST-04087","Male","Premium"
"CUST-07483","Male","Premium"
"CUST-06494","Male","Premium"
"CUST-03986","Male","Premium"
"CUST-05833","Male","Premium"
"CUST-06979","Male","Premium"
"CUST-07939","Male","Premium"
"CUST-03890","Male","Premium"
"CUST-01295","Male","Premium"
"CUST-05140","Male","Premium"
"CUST-06954","Male","Premium"
"CUST-02293","Male","Premium"
"CUST-01841","Male","Premium"
"CUST-01960","Male","Premium"
"CUST-05517","Male","Premium"
"CUST-04132","Male","Premium"
"CUST-07140","Male","Premium"
"CUST-02893","Male","Premium"
"CUST-06121","Male","Premium"
"CUST-06485","Male","Premium"
"CUST-07380","Male","Premium"
"CUST-02001","Male","Premium"
"CUST-03808","Male","Premium"
"CUST-01616","Male","Premium"
"CUST-01503","Male","Premium"
"CUST-07685","Male","Premium"
"CUST-01635","Male","Premium"
"CUST-07733","Male","Premium"
"CUST-05123","Male","Premium"
"CUST-04408","Male","Premium"
"CUST-01959","Male","Premium"
"CUST-02730","Male","Premium"
"CUST-02325","Male","Premium"
"CUST-03436","Male","Premium"
"CUST-04499","Male","Premium"
"CUST-01909","Male","Premium"
"CUST-07163","Male","Premium"
"CUST-07655","Male","Premium"
"CUST-03546","Male","Premium"
"CUST-05780","Male","Premium"
"CUST-01802","Male","Premium"
"CUST-03687","Male","Premium"
"CUST-07133","Male","Premium"
"CUST-07144","Male","Premium"
"CUST-04148","Male","Premium"
"CUST-03988","Male","Premium"
"CUST-05411","Male","Premium"
"CUST-02643","Male","Premium"
"CUST-01670","Male","Premium"
"CUST-04103","Male","Premium"
"CUST-05263","Male","Premium"
"CUST-02704","Male","Premium"
"CUST-02700","Male","Premium"
"CUST-03021","Male","Premium"
"CUST-05064","Male","Premium"
"CUST-04460","Male","Premium"
"CUST-07717","Male","Premium"
"CUST-01856","Male","Premium"
"CUST-02167","Male","Premium"
"CUST-07878","Male","Premium"
"CUST-03050","Male","Premium"
"CUST-01274","Male","Premium"
"CUST-03933","Male","Premium"
"CUST-01807","Male","Premium"
"CUST-05173","Male","Premium"
"CUST-01968","Male","Premium"
"CUST-07687","Male","Premium"
"CUST-02046","Male","Premium"
"CUST-01771","Male","Premium"
"CUST-02296","Male","Premium"
"CUST-02915","Male","Premium"
"CUST-01419","Male","Premium"
"CUST-03961","Male","Premium"
"CUST-03037","Male","Premium"
"CUST-06993","Male","Premium"
"CUST-06432","Male","Premium"
"CUST-03051","Male","Premium"
"CUST-01269","Male","Premium"
"CUST-02919","Male","Premium"
"CUST-01393","Male","Premium"
"CUST-02588","Male","Premium"
"CUST-05920","Male","Premium"
"CUST-03517","Male","Premium"
"CUST-07577","Male","Premium"
"CUST-06930","Male","Premium"
"CUST-07907","Male","Premium"
"CUST-06672","Male","Premium"
"CUST-02323","Male","Premium"
"CUST-01883","Male","Premium"
"CUST-03362","Male","Premium"
"CUST-05786","Male","Premium"
"CUST-07261","Male","Premium"
"CUST-02070","Male","Premium"
"CUST-01736","Male","Premium"
"CUST-06243","Male","Premium"
"CUST-06872","Male","Premium"
"CUST-05645","Male","Premium"
"CUST-07202","Male","Premium"
"CUST-04196","Male","Premium"
"CUST-05455","Male","Premium"
"CUST-06286","Male","Premium"
"CUST-06340","Male","Premium"
"CUST-04778","Male","Premium"
"CUST-03161","Male","Premium"
"CUST-04965","Male","Premium"
"CUST-01584","Male","Premium"
"CUST-01729","Male","Premium"
"CUST-04866","Male","Premium"
"CUST-05974","Male","Premium"
"CUST-07541","Male","Premium"
"CUST-05616","Male","Premium"
"CUST-06859","Male","Premium"
"CUST-07419","Male","Premium"
"CUST-06588","Male","Premium"
"CUST-01508","Male","Premium"
"CUST-01618","Male","Premium"
"CUST-05252","Male","Premium"
"CUST-05103","Male","Premium"
"CUST-07769","Male","Premium"
"CUST-03943","Male","Premium"
"CUST-05392","Male","Premium"
"CUST-04400","Male","Premium"
"CUST-07721","Male","Premium"
"CUST-02579","Male","Premium"
"CUST-04243","Male","Premium"
"CUST-02019","Male","Premium"
"CUST-01817","Male","Premium"
"CUST-05016","Male","Premium"
"CUST-07955","Male","Premium"
"CUST-03471","Male","Premium"
"CUST-04463","Male","Premium"
"CUST-03812","Male","Premium"
"CUST-03177","Male","Premium"
"CUST-05608","Male","Premium"
"CUST-06504","Male","Premium"
"CUST-02255","Male","Premium"
"CUST-07918","Male","Premium"
"CUST-07089","Male","Premium"
"CUST-06191","Male","Premium"
"CUST-06456","Male","Premium"
"CUST-06482","Male","Premium"
"CUST-06898","Male","Premium"
"CUST-07932","Male","Premium"
"CUST-05768","Male","Premium"
"CUST-01327","Male","Premium"
"CUST-07496","Male","Premium"
"CUST-03693","Male","Premium"
"CUST-01052","Male","Premium"
"CUST-05570","Male","Premium"
"CUST-01134","Male","Premium"
"CUST-05760","Male","Premium"
"CUST-07276","Male","Premium"
"CUST-07385","Male","Premium"
"CUST-06420","Male","Premium"
"CUST-04592","Male","Premium"
"CUST-03493","Male","Premium"
"CUST-02900","Male","Premium"
"CUST-03176","Male","Premium"
"CUST-05659","Male","Premium"
"CUST-07670","Male","Premium"
"CUST-01505","Male","Premium"
"CUST-01057","Male","Premium"
"CUST-03216","Male","Premium"
"CUST-02677","Male","Premium"
"CUST-06794","Male","Premium"
"CUST-05696","Male","Premium"
"CUST-02563","Male","Premium"
"CUST-02216","Male","Premium"
"CUST-03033","Male","Premium"
"CUST-07116","Male","Premium"
"CUST-02656","Male","Premium"
"CUST-01472","Male","Premium"
"CUST-06377","Male","Premium"
"CUST-04990","Male","Premium"
"CUST-04781","Male","Premium"
"CUST-05838","Male","Premium"
"CUST-03907","Male","Premium"
"CUST-01309","Male","Premium"
"CUST-05887","Male","Premium"
"CUST-02378","Male","Premium"
"CUST-01553","Male","Premium"
"CUST-04033","Male","Premium"
"CUST-01023","Male","Premium"
"CUST-01352","Male","Premium"
"CUST-01539","Male","Premium"
"CUST-02898","Male","Premium"
"CUST-06833","Male","Premium"
"CUST-07901","Male","Premium"
"CUST-04741","Male","Premium"
"CUST-05361","Male","Premium"
"CUST-04164","Male","Premium"
"CUST-03846","Male","Premium"
"CUST-03193","Male","Premium"
"CUST-01638","Male","Premium"
"CUST-03413","Male","Premium"
"CUST-03168","Male","Premium"
"CUST-02744","Male","Premium"
"CUST-03306","Male","Premium"
"CUST-01463","Male","Premium"
"CUST-05605","Male","Premium"
"CUST-01407","Male","Premium"
"CUST-06216","Male","Premium"
"CUST-07031","Male","Premium"
"CUST-01936","Male","Premium"
"CUST-02747","Male","Premium"
"CUST-02094","Male","Premium"
"CUST-02241","Male","Premium"
"CUST-05861","Male","Premium"
"CUST-06117","Male","Premium"
"CUST-07084","Male","Premium"
"CUST-05753","Male","Premium"
"CUST-04748","Male","Premium"
"CUST-06491","Male","Premium"
"CUST-03978","Male","Premium"
"CUST-05163","Male","Premium"
"CUST-04208","Male","Premium"
"CUST-07622","Male","Premium"
"CUST-02164","Male","Premium"
"CUST-06438","Male","Premium"
"CUST-05191","Male","Premium"
"CUST-01951","Male","Premium"
"CUST-04895","Male","Premium"
"CUST-04017","Male","Premium"
"CUST-01860","Male","Premium"
"CUST-02420","Male","Premium"
"CUST-02315","Male","Premium"
"CUST-04898","Male","Premium"
"CUST-06281","Male","Premium"
"CUST-02487","Male","Premium"
"CUST-04412","Male","Premium"
"CUST-01452","Male","Premium"
"CUST-04835","Male","Premium"
"CUST-04925","Male","Premium"
"CUST-02447","Male","Premium"
"CUST-01153","Male","Premium"
"CUST-04576","Male","Premium"
"CUST-03736","Male","Premium"
"CUST-07094","Male","Premium"
"CUST-01260","Male","Premium"
"CUST-02143","Male","Premium"
"CUST-03585","Male","Premium"
"CUST-03792","Male","Premium"
"CUST-03126","Male","Premium"
"CUST-06914","Male","Premium"
"CUST-06434","Male","Premium"
"CUST-02152","Male","Premium"
"CUST-07265","Male","Premium"
"CUST-05153","Male","Premium"
"CUST-04820","Male","Premium"
"CUST-06873","Male","Premium"
"CUST-06745","Male","Premium"
"CUST-06208","Male","Premium"
"CUST-07430","Male","Premium"
"CUST-01563","Male","Premium"
"CUST-06320","Male","Premium"
"CUST-03879","Male","Premium"
"CUST-06431","Male","Premium"
"CUST-03705","Male","Premium"
"CUST-03955","Male","Premium"
"CUST-02616","Male","Premium"
"CUST-06181","Male","Premium"
"CUST-02178","Male","Premium"
"CUST-01066","Male","Premium"
"CUST-01947","Male","Premium"
"CUST-06339","Male","Premium"
"CUST-06202","Male","Premium"
"CUST-05789","Male","Premium"
"CUST-03586","Male","Premium"
"CUST-05044","Male","Premium"
"CUST-01773","Male","Premium"
"CUST-02084","Male","Premium"
"CUST-02491","Male","Premium"
"CUST-07002","Male","Premium"
"CUST-01944","Male","Premium"
"CUST-01935","Male","Premium"
"CUST-05285","Male","Premium"
"CUST-02607","Male","Premium"
"CUST-03397","Male","Premium"
"CUST-05772","Male","Premium"
"CUST-02740","Male","Premium"
"CUST-05448","Male","Premium"
"CUST-06983","Male","Premium"
"CUST-03881","Male","Premium"
"CUST-03796","Male","Premium"
"CUST-02013","Male","Premium"
"CUST-02042","Male","Premium"
"CUST-05666","Male","Premium"
"CUST-07609","Male","Premium"
"CUST-03412","Male","Premium"
"CUST-03025","Male","Premium"
"CUST-04614","Male","Premium"
"CUST-05692","Male","Premium"
"CUST-06998","Male","Premium"
"CUST-02145","Male","Premium"
"CUST-06621","Male","Premium"
"CUST-06950","Male","Premium"
"CUST-04583","Male","Premium"
"CUST-05954","Male","Premium"
"CUST-01020","Male","Premium"
"CUST-02948","Male","Premium"
"CUST-01517","Male","Premium"
"CUST-04718","Male","Premium"
"CUST-04266","Male","Premium"
"CUST-04513","Male","Premium"
"CUST-07594","Female","Premium"
"CUST-06398","Female","Premium"
"CUST-02955","Female","Premium"
"CUST-07335","Female","Premium"
"CUST-06968","Female","Premium"
"CUST-07535","Female","Premium"
"CUST-07564","Female","Premium"
"CUST-01356","Female","Premium"
"CUST-04276","Female","Premium"
"CUST-05468","Female","Premium"
"CUST-02933","Female","Premium"
"CUST-03560","Female","Premium"
"CUST-04110","Female","Premium"
"CUST-07174","Female","Premium"
"CUST-02222","Female","Premium"
"CUST-02664","Female","Premium"
"CUST-05094","Female","Premium"
"CUST-04684","Female","Premium"
"CUST-07926","Female","Premium"
"CUST-07970","Female","Premium"
"CUST-03818","Female","Premium"
"CUST-02949","Female","Premium"
"CUST-07833","Female","Premium"
"CUST-01932","Female","Premium"
"CUST-04980","Female","Premium"
"CUST-02825","Female","Premium"
"CUST-06634","Female","Premium"
"CUST-06686","Female","Premium"
"CUST-06022","Female","Premium"
"CUST-03128","Female","Premium"
"CUST-07126","Female","Premium"
"CUST-03522","Female","Premium"
"CUST-06856","Female","Premium"
"CUST-06184","Female","Premium"
"CUST-05506","Female","Premium"
"CUST-07315","Female","Premium"
"CUST-02560","Female","Premium"
"CUST-04220","Female","Premium"
"CUST-02177","Female","Premium"
"CUST-02179","Female","Premium"
"CUST-05654","Female","Premium"
"CUST-05701","Female","Premium"
"CUST-07861","Female","Premium"
"CUST-03731","Female","Premium"
"CUST-02953","Female","Premium"
"CUST-06137","Female","Premium"
"CUST-07839","Female","Premium"
"CUST-04028","Female","Premium"
"CUST-06233","Female","Premium"
"CUST-02753","Female","Premium"
"CUST-03973","Female","Premium"
"CUST-02091","Female","Premium"
"CUST-04984","Female","Premium"
"CUST-03009","Female","Premium"
"CUST-07568","Female","Premium"
"CUST-05535","Female","Premium"
"CUST-06644","Female","Premium"
"CUST-02263","Female","Premium"
"CUST-06047","Female","Premium"
"CUST-04543","Female","Premium"
"CUST-05979","Female","Premium"
"CUST-02407","Female","Premium"
"CUST-05792","Female","Premium"
"CUST-05025","Female","Premium"
"CUST-06275","Female","Premium"
"CUST-05055","Female","Premium"
"CUST-03503","Female","Premium"
"CUST-06042","Female","Premium"
"CUST-02056","Female","Premium"
"CUST-02722","Female","Premium"
"CUST-05885","Female","Premium"
"CUST-02855","Female","Premium"
"CUST-04800","Female","Premium"
"CUST-05091","Female","Premium"
"CUST-07784","Female","Premium"
"CUST-05315","Female","Premium"
"CUST-06945","Female","Premium"
"CUST-05672","Female","Premium"
"CUST-02443","Female","Premium"
"CUST-04818","Female","Premium"
"CUST-02512","Female","Premium"
"CUST-07864","Female","Premium"
"CUST-04533","Female","Premium"
"CUST-04311","Female","Premium"
"CUST-07044","Female","Premium"
"CUST-05088","Female","Premium"
"CUST-03621","Female","Premium"
"CUST-06272","Female","Premium"
"CUST-01752","Female","Premium"
"CUST-05095","Female","Premium"
"CUST-04027","Female","Premium"
"CUST-06887","Female","Premium"
"CUST-01257","Female","Premium"
"CUST-06173","Female","Premium"
"CUST-05566","Female","Premium"
"CUST-06700","Female","Premium"
"CUST-02576","Female","Premium"
"CUST-01927","Female","Premium"
"CUST-02283","Female","Premium"
"CUST-07802","Female","Premium"
"CUST-02659","Female","Premium"
"CUST-05054","Female","Premium"
"CUST-05251","Female","Premium"
"CUST-02925","Female","Premium"
"CUST-02132","Female","Premium"
"CUST-05066","Female","Premium"
"CUST-01836","Female","Premium"
"CUST-01739","Female","Premium"
"CUST-07311","Female","Premium"
"CUST-04570","Female","Premium"
"CUST-01457","Female","Premium"
"CUST-04288","Female","Premium"
"CUST-04879","Female","Premium"
"CUST-03001","Female","Premium"
"CUST-06011","Female","Premium"
"CUST-02500","Female","Premium"
"CUST-02484","Female","Premium"
"CUST-07416","Female","Premium"
"CUST-01848","Female","Premium"
"CUST-05432","Female","Premium"
"CUST-06329","Female","Premium"
"CUST-07749","Female","Premium"
"CUST-04517","Female","Premium"
"CUST-05172","Female","Premium"
"CUST-06720","Female","Premium"
"CUST-07321","Female","Premium"
"CUST-02003","Female","Premium"
"CUST-06868","Female","Premium"
"CUST-05162","Female","Premium"
"CUST-06704","Female","Premium"
"CUST-01654","Female","Premium"
"CUST-03087","Female","Premium"
"CUST-02105","Female","Premium"
"CUST-04125","Female","Premium"
"CUST-03183","Female","Premium"
"CUST-02233","Female","Premium"
"CUST-07669","Female","Premium"
"CUST-05956","Female","Premium"
"CUST-06037","Female","Premium"
"CUST-06397","Female","Premium"
"CUST-07149","Female","Premium"
"CUST-05229","Female","Premium"
"CUST-07702","Female","Premium"
"CUST-01701","Female","Premium"
"CUST-06428","Female","Premium"
"CUST-07475","Female","Premium"
"CUST-03855","Female","Premium"
"CUST-01586","Female","Premium"
"CUST-06699","Female","Premium"
"CUST-06825","Female","Premium"
"CUST-06284","Female","Premium"
"CUST-07793","Female","Premium"
"CUST-04776","Female","Premium"
"CUST-07418","Female","Premium"
"CUST-04450","Female","Premium"
"CUST-06363","Female","Premium"
"CUST-05357","Female","Premium"
"CUST-04072","Female","Premium"
"CUST-04627","Female","Premium"
"CUST-04171","Female","Premium"
"CUST-05719","Female","Premium"
"CUST-07904","Female","Premium"
"CUST-07451","Female","Premium"
"CUST-05944","Female","Premium"
"CUST-03043","Female","Premium"
"CUST-02904","Female","Premium"
"CUST-03848","Female","Premium"
"CUST-07636","Female","Premium"
"CUST-06933","Female","Premium"
"CUST-01129","Female","Premium"
"CUST-05004","Female","Premium"
"CUST-06767","Female","Premium"
"CUST-03092","Female","Premium"
"CUST-01660","Female","Premium"
"CUST-02403","Female","Premium"
"CUST-05335","Female","Premium"
"CUST-03766","Female","Premium"
"CUST-07077","Female","Premium"
"CUST-02134","Female","Premium"
"CUST-03203","Female","Premium"
"CUST-01748","Female","Premium"
"CUST-03262","Female","Premium"
"CUST-04318","Female","Premium"
"CUST-04859","Female","Premium"
"CUST-04721","Female","Premium"
"CUST-04249","Female","Premium"
"CUST-04128","Female","Premium"
"CUST-06564","Female","Premium"
"CUST-02382","Female","Premium"
"CUST-06729","Female","Premium"
"CUST-01727","Female","Premium"
"CUST-04240","Female","Premium"
"CUST-03091","Female","Premium"
"CUST-04390","Female","Premium"
"CUST-01468","Female","Premium"
"CUST-02086","Female","Premium"
"CUST-02772","Female","Premium"
"CUST-05078","Female","Premium"
"CUST-03849","Female","Premium"
"CUST-03926","Female","Premium"
"CUST-02031","Female","Premium"
"CUST-04466","Female","Premium"
"CUST-05819","Female","Premium"
"CUST-07825","Female","Premium"
"CUST-05750","Female","Premium"
"CUST-04526","Female","Premium"
"CUST-02531","Female","Premium"
"CUST-01685","Female","Premium"
"CUST-04664","Female","Premium"
"CUST-07725","Female","Premium"
"CUST-06848","Female","Premium"
"CUST-01500","Female","Premium"
"CUST-04194","Female","Premium"
"CUST-04156","Female","Premium"
"CUST-03798","Female","Premium"
"CUST-06641","Female","Premium"
"CUST-01695","Female","Premium"
"CUST-03602","Female","Premium"
"CUST-02133","Female","Premium"
"CUST-05027","Female","Premium"
"CUST-03259","Female","Premium"
"CUST-05138","Female","Premium"
"CUST-05122","Female","Premium"
"CUST-06166","Female","Premium"
"CUST-03140","Female","Premium"
"CUST-03286","Female","Premium"
"CUST-02040","Female","Premium"
"CUST-05089","Female","Premium"
"CUST-02844","Female","Premium"
"CUST-02341","Female","Premium"
"CUST-01412","Female","Premium"
"CUST-01978","Female","Premium"
