Order_ID,Order_Date,Customer_ID,Quantity,Discount,Revenue,Cost,Profit,Profit_Margin_%,Shipping_Cost,product_id,shipping_id,location_id,payment_id
"ORD-000562",2024-03-09 00:00:00.000,"CUST-02407",4,0.1,1244.16,895.62,348.54,28.01,10.53,57,124,3,4
"ORD-000878",2024-08-28 00:00:00.000,"CUST-06022",4,0.1,222.84,111.45,111.39,49.99,60.44,53,6,11,5
"ORD-001189",2022-11-08 00:00:00.000,"CUST-07789",4,0.1,7713.18,5245.21,2467.97,32,73.66,59,97,14,4
"ORD-001368",2024-06-22 00:00:00.000,"CUST-05532",4,0.1,71.64,51.74,19.9,27.78,4.1,49,12,17,5
"ORD-001738",2024-02-13 00:00:00.000,"CUST-07953",4,0.1,3123.14,2264.42,858.72,27.5,10.23,38,312,6,2
"ORD-002112",2024-04-19 00:00:00.000,"CUST-02535",4,0.1,307.01,206.2,100.81,32.84,7.97,54,28,8,5
"ORD-002215",2022-06-01 00:00:00.000,"CUST-03781",4,0.1,461.12,322.82,138.3,29.99,23.24,27,96,3,7
"ORD-002470",2023-12-07 00:00:00.000,"CUST-04712",4,0.1,177.26,108.63,68.63,38.72,91.96,22,43,12,4
"ORD-002495",2023-11-12 00:00:00.000,"CUST-05130",4,0.1,133.63,85.21,48.42,36.23,8.49,43,312,14,4
"ORD-002572",2023-07-21 00:00:00.000,"CUST-04236",4,0.1,627.52,468.62,158.9,25.32,8.67,11,118,8,1
"ORD-002579",2022-06-09 00:00:00.000,"CUST-05503",4,0.1,220.97,163.94,57.03,25.81,63.53,5,72,1,7
"ORD-002758",2022-02-03 00:00:00.000,"CUST-04597",4,0.1,400.79,295.16,105.63,26.36,61.5,44,123,1,2
"ORD-002894",2022-09-27 00:00:00.000,"CUST-04189",4,0.1,354.56,250.04,104.52,29.48,13.51,21,58,5,4
"ORD-003063",2024-01-10 00:00:00.000,"CUST-04708",4,0.1,115.85,88.43,27.42,23.67,59.31,16,36,8,3
"ORD-003236",2023-09-18 00:00:00.000,"CUST-02821",4,0.1,106.27,58.26,48.01,45.18,8.42,9,171,13,5
"ORD-003302",2023-01-10 00:00:00.000,"CUST-06299",4,0.1,404.57,298.2,106.37,26.29,17.19,27,59,9,5
"ORD-003599",2022-03-19 00:00:00.000,"CUST-04506",4,0.1,4671.58,3452.58,1219,26.09,94.26,50,36,5,4
"ORD-003758",2023-08-12 00:00:00.000,"CUST-07684",4,0.1,86.51,63.19,23.32,26.96,6.5,9,7,9,2
"ORD-003889",2022-12-15 00:00:00.000,"CUST-07626",4,0.1,1774.66,958.7,815.96,45.98,85.34,8,86,18,7
"ORD-004232",2022-09-28 00:00:00.000,"CUST-07267",4,0.1,131,69.28,61.72,47.11,13.86,28,205,10,2
"ORD-004264",2023-03-26 00:00:00.000,"CUST-03825",4,0.1,490.36,394.67,95.69,19.51,18.68,27,115,14,2
"ORD-004665",2022-12-11 00:00:00.000,"CUST-05256",4,0.1,1235.45,1014.57,220.88,17.88,57.23,70,252,17,5
"ORD-004769",2023-08-31 00:00:00.000,"CUST-01497",4,0.1,651.96,411.71,240.25,36.85,84.24,42,107,14,7
"ORD-004785",2023-05-11 00:00:00.000,"CUST-06156",4,0.1,711.36,553.61,157.75,22.18,14.06,25,185,3,4
"ORD-004884",2023-08-31 00:00:00.000,"CUST-04950",4,0.1,1071.4,877.19,194.21,18.13,35.08,25,37,13,3
"ORD-004903",2023-07-04 00:00:00.000,"CUST-05190",4,0.1,230.11,117.81,112.3,48.8,67.24,45,157,7,6
"ORD-004920",2023-11-11 00:00:00.000,"CUST-07603",4,0.1,633.24,477.36,155.88,24.62,7.81,10,51,1,4
"ORD-005108",2024-04-30 00:00:00.000,"CUST-01572",4,0.1,102.2,59.44,42.76,41.84,82.34,28,55,2,2
"ORD-005338",2021-05-25 00:00:00.000,"CUST-02911",4,0.1,1132.7,819.87,312.83,27.62,8.26,17,119,10,2
"ORD-005427",2023-08-25 00:00:00.000,"CUST-04592",4,0.1,121.82,64.71,57.11,46.88,38.45,49,80,6,3
"ORD-005467",2022-07-13 00:00:00.000,"CUST-06917",4,0.1,182.23,134.83,47.4,26.01,57.51,31,57,18,1
"ORD-005546",2024-07-10 00:00:00.000,"CUST-01937",4,0.1,3386.34,1900.33,1486.01,43.88,92.81,12,72,3,3
"ORD-005623",2022-06-13 00:00:00.000,"CUST-04858",4,0.1,90.43,59.22,31.21,34.51,16.92,22,11,11,6
"ORD-005691",2023-03-08 00:00:00.000,"CUST-05235",4,0.1,863.86,599.12,264.74,30.65,19.86,64,185,3,1
"ORD-006126",2023-09-26 00:00:00.000,"CUST-07195",4,0.1,105.16,63.14,42.02,39.96,8.98,22,266,17,4
"ORD-006173",2023-04-15 00:00:00.000,"CUST-03495",4,0.1,915.77,653.66,262.11,28.62,28.39,64,15,16,7
"ORD-006286",2024-08-08 00:00:00.000,"CUST-04712",4,0.1,1680.34,1343.07,337.27,20.07,30.57,17,104,11,6
"ORD-006334",2024-02-11 00:00:00.000,"CUST-06490",4,0.1,96.3,67.33,28.97,30.08,6.84,56,239,3,3
"ORD-006339",2022-10-25 00:00:00.000,"CUST-03286",4,0.1,268.81,208.88,59.93,22.29,7.3,39,108,2,4
"ORD-006364",2024-01-18 00:00:00.000,"CUST-06451",4,0.1,63.47,34.19,29.28,46.13,7.84,9,305,4,1
"ORD-006445",2024-07-11 00:00:00.000,"CUST-07637",4,0.1,3020.51,1556.58,1463.93,48.47,5.38,57,171,15,1
"ORD-006719",2022-12-09 00:00:00.000,"CUST-05105",4,0.1,4094.78,2340.39,1754.39,42.84,5.59,40,211,16,2
"ORD-006855",2024-09-01 00:00:00.000,"CUST-04225",4,0.1,2014.06,1424.75,589.31,29.26,33.05,52,228,18,6
"ORD-007213",2023-01-24 00:00:00.000,"CUST-07085",4,0.1,3508.63,1765.9,1742.73,49.67,32.29,46,14,17,6
"ORD-007331",2024-02-16 00:00:00.000,"CUST-06097",4,0.1,8689.64,6463.85,2225.79,25.61,30.01,59,80,8,5
"ORD-007570",2022-09-26 00:00:00.000,"CUST-02662",4,0.1,816.3,584.27,232.03,28.42,22.65,11,9,14,1
"ORD-007648",2022-11-29 00:00:00.000,"CUST-03620",4,0.1,3101.11,1921.23,1179.88,38.05,4.09,48,318,17,1
"ORD-007708",2023-10-14 00:00:00.000,"CUST-03857",4,0.1,3115.98,2184.73,931.25,29.89,46.62,55,23,14,7
"ORD-007820",2024-02-09 00:00:00.000,"CUST-03432",4,0.1,123.26,73.73,49.53,40.18,42.33,47,96,1,6
"ORD-007837",2022-06-28 00:00:00.000,"CUST-06698",4,0.1,260.35,159.44,100.91,38.76,65.09,68,123,2,7
"ORD-007978",2022-04-20 00:00:00.000,"CUST-03577",4,0.1,1911.92,1050.62,861.3,45.05,23.37,52,74,17,4
"ORD-008229",2023-10-01 00:00:00.000,"CUST-05608",4,0.1,3482.96,2070.8,1412.16,40.54,7.82,1,31,3,3
"ORD-008281",2021-01-20 00:00:00.000,"CUST-07995",4,0.1,7528.32,3884.4,3643.92,48.4,8.6,66,35,10,1
"ORD-008300",2023-09-06 00:00:00.000,"CUST-03312",4,0.1,2014.42,1673.53,340.89,16.92,85.88,17,88,14,2
"ORD-008506",2024-05-30 00:00:00.000,"CUST-01611",4,0.1,7066.22,3971.88,3094.34,43.79,50.72,59,6,10,3
"ORD-008555",2023-11-11 00:00:00.000,"CUST-03836",4,0.1,454.14,363.3,90.84,20,22.55,18,4,10,4
"ORD-008562",2022-05-19 00:00:00.000,"CUST-05104",4,0.1,2222.06,1628.56,593.5,26.71,36.88,38,69,12,3
"ORD-008628",2023-07-08 00:00:00.000,"CUST-04501",4,0.1,331.16,263.09,68.07,20.56,6.3,27,120,12,6
"ORD-008654",2022-05-18 00:00:00.000,"CUST-02638",4,0.1,1013.33,518.7,494.63,48.81,18.45,64,65,16,7
"ORD-008663",2023-05-18 00:00:00.000,"CUST-03134",4,0.1,214.45,134.77,79.68,37.16,94.01,58,86,2,4
"ORD-008800",2024-02-13 00:00:00.000,"CUST-04324",4,0.1,1756.84,1330.82,426.02,24.25,6.01,1,111,6,7
"ORD-008941",2022-10-22 00:00:00.000,"CUST-05526",4,0.1,240.7,138.49,102.21,42.46,5.7,56,140,8,7
"ORD-009114",2023-11-14 00:00:00.000,"CUST-02938",4,0.1,916.99,629.52,287.47,31.35,38.57,61,161,12,2
"ORD-009403",2022-09-07 00:00:00.000,"CUST-07922",4,0.1,164.52,101.23,63.29,38.47,90.12,18,254,13,4
"ORD-009500",2023-01-30 00:00:00.000,"CUST-04781",4,0.1,94.32,78.41,15.91,16.87,5.53,49,171,14,2
"ORD-009769",2023-04-28 00:00:00.000,"CUST-07826",4,0.1,549.97,303.99,245.98,44.73,74.36,60,42,14,5
"ORD-009941",2024-06-28 00:00:00.000,"CUST-04845",4,0.1,156.92,93.21,63.71,40.6,52.89,21,158,12,5
"ORD-009986",2022-11-25 00:00:00.000,"CUST-02590",4,0.1,464.4,313.55,150.85,32.48,53.88,21,129,17,1
"ORD-009996",2023-07-15 00:00:00.000,"CUST-01740",4,0.1,347.98,226.84,121.14,34.81,30.56,18,153,9,5
"ORD-000037",2021-04-01 00:00:00.000,"CUST-01329",4,0.3,98.64,65.62,33.02,33.48,16.72,33,35,15,6
"ORD-000195",2023-11-27 00:00:00.000,"CUST-07004",4,0.3,6750.04,5835.58,914.46,13.55,56.35,50,57,15,3
"ORD-000554",2023-02-08 00:00:00.000,"CUST-04543",4,0.3,3249.65,2578.7,670.95,20.65,71.31,59,89,3,5
"ORD-000664",2022-06-06 00:00:00.000,"CUST-06107",4,0.3,557.23,481.52,75.71,13.59,30.17,5,17,8,7
"ORD-000704",2024-02-19 00:00:00.000,"CUST-05160",4,0.3,90.33,61.32,29.01,32.12,31.91,56,234,6,4
"ORD-000903",2022-12-24 00:00:00.000,"CUST-05615",4,0.3,85.32,55.31,30.01,35.17,51.38,61,43,8,6
"ORD-001048",2022-10-17 00:00:00.000,"CUST-06946",4,0.3,4843.52,4704.01,139.51,2.88,6.43,59,110,9,1
"ORD-001216",2023-08-07 00:00:00.000,"CUST-07259",4,0.3,259.9,235.55,24.35,9.37,11.76,44,32,12,7
"ORD-001270",2023-11-29 00:00:00.000,"CUST-02108",4,0.3,40.1,29.45,10.65,26.56,38.76,13,14,11,3
"ORD-001434",2023-05-29 00:00:00.000,"CUST-01009",4,0.3,522.31,369.84,152.47,29.19,6.77,60,108,7,6
"ORD-001451",2022-03-13 00:00:00.000,"CUST-01108",4,0.3,4843.66,4832.74,10.92,0.23,17.11,59,124,2,4
"ORD-001909",2023-01-03 00:00:00.000,"CUST-02486",4,0.3,362.15,359.11,3.04,0.84,49.23,30,317,18,7
"ORD-001948",2023-11-12 00:00:00.000,"CUST-04051",4,0.3,163.27,168.53,-5.26,-3.22,26.05,44,121,10,6
"ORD-002019",2024-09-01 00:00:00.000,"CUST-03596",4,0.3,2516.58,1752.48,764.1,30.36,8.85,1,52,6,1
"ORD-002332",2023-04-10 00:00:00.000,"CUST-02086",4,0.3,243.04,206.07,36.97,15.21,82.07,69,158,16,6
"ORD-002526",2022-06-27 00:00:00.000,"CUST-08000",4,0.3,1497.38,1190.78,306.6,20.48,5.4,52,28,12,3
"ORD-002577",2024-05-03 00:00:00.000,"CUST-06247",4,0.3,201.46,148.83,52.63,26.12,5.86,26,10,4,7
"ORD-002631",2022-07-06 00:00:00.000,"CUST-06074",4,0.3,261.21,261.59,-0.38,-0.15,6.39,51,119,5,4
"ORD-002637",2022-10-29 00:00:00.000,"CUST-07210",4,0.3,168.36,168.26,0.1,0.06,7.49,29,253,17,3
"ORD-002928",2023-02-19 00:00:00.000,"CUST-01014",4,0.3,317.94,251.9,66.04,20.77,28.53,5,276,18,4
"ORD-003257",2024-02-20 00:00:00.000,"CUST-01015",4,0.3,107.69,74.46,33.23,30.86,2.74,34,214,13,4
"ORD-003745",2023-08-04 00:00:00.000,"CUST-03291",4,0.3,2140.46,1772.28,368.18,17.2,89.93,57,158,10,2
"ORD-003843",2022-01-09 00:00:00.000,"CUST-05173",4,0.3,262.58,202.95,59.63,22.71,10.45,33,163,10,2
"ORD-003943",2022-01-31 00:00:00.000,"CUST-05311",4,0.3,1561.48,1328.46,233.02,14.92,22.43,55,15,4,4
"ORD-003952",2022-09-26 00:00:00.000,"CUST-04060",4,0.3,91.31,94.82,-3.51,-3.84,83.35,62,247,12,7
"ORD-004280",2023-12-15 00:00:00.000,"CUST-03649",4,0.3,35.67,23.69,11.98,33.59,52.95,9,86,13,2
"ORD-004335",2022-09-06 00:00:00.000,"CUST-04409",4,0.3,52.14,35.12,17.02,32.64,3.61,9,219,1,7
"ORD-004351",2024-05-30 00:00:00.000,"CUST-02149",4,0.3,228.96,188.3,40.66,17.76,6.04,4,28,1,5
"ORD-004383",2022-05-11 00:00:00.000,"CUST-06922",4,0.3,159.4,139.76,19.64,12.32,8.48,6,76,11,1
"ORD-004404",2023-02-26 00:00:00.000,"CUST-02409",4,0.3,54.43,55.85,-1.42,-2.61,3.87,2,20,15,7
"ORD-004456",2023-11-13 00:00:00.000,"CUST-05790",4,0.3,758.86,595.19,163.67,21.57,14.89,20,65,1,5
"ORD-004509",2022-01-29 00:00:00.000,"CUST-02673",4,0.3,111.08,83.41,27.67,24.91,15.99,23,44,16,2
"ORD-004597",2024-06-08 00:00:00.000,"CUST-04565",4,0.3,489.61,510.3,-20.69,-4.23,8.73,63,65,17,4
"ORD-004666",2023-10-16 00:00:00.000,"CUST-07032",4,0.3,264.68,209.7,54.98,20.77,11.12,62,146,2,5
"ORD-004715",2023-03-15 00:00:00.000,"CUST-03647",4,0.3,305.96,247.15,58.81,19.22,49.51,65,161,12,2
"ORD-004906",2022-02-15 00:00:00.000,"CUST-06014",4,0.3,464.02,317.06,146.96,31.67,18.01,42,65,7,5
"ORD-004995",2021-08-12 00:00:00.000,"CUST-03812",4,0.3,828.32,862.86,-34.54,-4.17,41.56,61,13,5,6
"ORD-005263",2023-02-24 00:00:00.000,"CUST-04652",4,0.3,501.45,507.63,-6.18,-1.23,51.51,17,255,7,7
"ORD-005740",2022-11-17 00:00:00.000,"CUST-01057",4,0.3,337.9,284.29,53.61,15.87,89.64,69,287,15,5
"ORD-005953",2023-10-21 00:00:00.000,"CUST-02632",4,0.3,3104.28,2051.45,1052.83,33.92,75.04,55,107,18,1
"ORD-006031",2024-07-09 00:00:00.000,"CUST-06151",4,0.3,1021.83,759.04,262.79,25.72,21.86,55,79,10,2
"ORD-006319",2023-11-05 00:00:00.000,"CUST-06250",4,0.3,146.36,102.07,44.29,30.26,69.47,13,34,8,1
"ORD-006330",2023-06-16 00:00:00.000,"CUST-07607",4,0.3,187.38,164,23.38,12.48,5.6,23,58,15,3
"ORD-006354",2022-06-04 00:00:00.000,"CUST-04538",4,0.3,63.34,66.91,-3.57,-5.64,8.25,31,238,11,1
"ORD-006433",2023-06-02 00:00:00.000,"CUST-07413",4,0.3,242.31,196.3,46.01,18.99,5.44,13,51,1,2
"ORD-006465",2023-08-30 00:00:00.000,"CUST-02984",4,0.3,123.76,130.82,-7.06,-5.7,14.77,68,215,3,2
"ORD-006867",2024-07-17 00:00:00.000,"CUST-04199",4,0.3,139.44,103.25,36.19,25.95,78.12,68,129,3,3
"ORD-006886",2023-07-10 00:00:00.000,"CUST-07853",4,0.3,85.04,76.29,8.75,10.29,33.62,26,106,4,6
"ORD-006976",2024-11-22 00:00:00.000,"CUST-01346",4,0.3,50.32,47.16,3.16,6.28,9.06,34,5,16,1
"ORD-007097",2023-05-05 00:00:00.000,"CUST-03127",4,0.3,76.72,53.69,23.03,30.02,30.17,49,69,16,6
"ORD-007127",2023-04-27 00:00:00.000,"CUST-01173",4,0.3,428.51,396,32.51,7.59,24.66,62,13,12,6
"ORD-007132",2023-04-21 00:00:00.000,"CUST-05178",4,0.3,141.26,94.56,46.7,33.06,12.05,15,119,11,5
"ORD-007337",2022-02-07 00:00:00.000,"CUST-04929",4,0.3,4934.5,4636.39,298.11,6.04,29.49,50,37,3,2
"ORD-007339",2022-06-11 00:00:00.000,"CUST-04912",4,0.3,410.98,405.99,4.99,1.21,45.83,30,84,2,6
"ORD-007378",2023-03-22 00:00:00.000,"CUST-04857",4,0.3,643.92,514.61,129.31,20.08,9.08,16,1,2,4
"ORD-007404",2022-10-21 00:00:00.000,"CUST-02229",4,0.3,450.72,328.58,122.14,27.1,91.94,42,247,6,6
"ORD-007415",2023-08-28 00:00:00.000,"CUST-06456",4,0.3,118.52,101.76,16.76,14.14,49.92,58,15,17,5
"ORD-007526",2024-03-18 00:00:00.000,"CUST-06197",4,0.3,135.97,97.52,38.45,28.28,4.66,13,2,1,3
"ORD-007778",2022-12-23 00:00:00.000,"CUST-01050",4,0.3,6857.93,5375.41,1482.52,21.62,18.52,12,31,6,5
"ORD-007838",2024-05-06 00:00:00.000,"CUST-04201",4,0.3,52.61,41.79,10.82,20.57,13.65,34,146,2,1
"ORD-007876",2023-04-06 00:00:00.000,"CUST-04880",4,0.3,138.96,96.6,42.36,30.48,6.95,45,81,6,6
"ORD-008133",2022-06-13 00:00:00.000,"CUST-02305",4,0.3,311.61,329.01,-17.4,-5.58,73.61,51,123,15,1
"ORD-008410",2023-06-02 00:00:00.000,"CUST-02903",4,0.3,97.16,99.48,-2.32,-2.39,74.04,31,227,2,6
"ORD-008600",2022-01-18 00:00:00.000,"CUST-02193",4,0.3,182.76,195.04,-12.28,-6.72,21.62,56,301,3,1
"ORD-008884",2021-06-23 00:00:00.000,"CUST-05754",4,0.3,63.67,47.9,15.77,24.77,78.09,34,34,15,2
"ORD-008885",2023-02-13 00:00:00.000,"CUST-05637",4,0.3,364.62,367.03,-2.41,-0.66,42.94,4,47,2,6
"ORD-008983",2023-06-16 00:00:00.000,"CUST-05387",4,0.3,215.24,168.22,47.02,21.85,68.46,29,116,15,6
"ORD-009026",2022-04-15 00:00:00.000,"CUST-05448",4,0.3,1105.92,992.67,113.25,10.24,9.92,55,140,10,3
"ORD-009354",2022-12-17 00:00:00.000,"CUST-06084",4,0.3,189.64,132.33,57.31,30.22,45.09,60,61,5,3
"ORD-009634",2021-08-08 00:00:00.000,"CUST-05500",4,0.3,55.02,39.7,15.32,27.84,15.97,34,62,6,6
"ORD-009635",2023-09-16 00:00:00.000,"CUST-03920",4,0.3,431.65,283.68,147.97,34.28,81.87,62,89,13,7
"ORD-009994",2023-03-09 00:00:00.000,"CUST-01075",4,0.3,33.52,30.27,3.25,9.7,5.52,58,20,2,2
"ORD-000018",2024-08-04 00:00:00.000,"CUST-02955",4,0.5,24.92,31.16,-6.24,-25.04,40.09,2,17,10,6
"ORD-000462",2024-04-15 00:00:00.000,"CUST-03976",4,0.5,26,26.61,-0.61,-2.35,58.33,28,198,12,4
"ORD-000472",2023-09-13 00:00:00.000,"CUST-05381",4,0.5,1843.22,1923.96,-80.74,-4.38,95.16,55,158,4,4
"ORD-000607",2022-05-10 00:00:00.000,"CUST-06254",4,0.5,822.92,960.41,-137.49,-16.71,6.24,70,205,2,1
"ORD-000621",2024-03-16 00:00:00.000,"CUST-06850",4,0.5,171.96,246.39,-74.43,-43.28,14.24,30,124,3,7
"ORD-000657",2023-06-23 00:00:00.000,"CUST-01263",4,0.5,87.72,115.54,-27.82,-31.71,21.8,56,27,13,6
"ORD-000804",2021-11-14 00:00:00.000,"CUST-06307",4,0.5,62.08,69.24,-7.16,-11.53,5.8,9,38,2,3
"ORD-000817",2023-09-24 00:00:00.000,"CUST-04416",4,0.5,235.82,254.14,-18.32,-7.77,58.94,45,116,1,3
"ORD-000980",2023-09-02 00:00:00.000,"CUST-01281",4,0.5,1903.7,2766.81,-863.11,-45.34,62.07,40,196,14,1
"ORD-001106",2023-11-30 00:00:00.000,"CUST-01174",4,0.5,273.78,402.77,-128.99,-47.11,78.27,6,123,7,1
"ORD-001190",2023-03-28 00:00:00.000,"CUST-03215",4,0.5,342.26,445.21,-102.95,-30.08,7.39,25,76,17,7
"ORD-001271",2023-09-19 00:00:00.000,"CUST-05729",4,0.5,1186.9,1218.77,-31.87,-2.69,5.99,41,31,17,7
"ORD-001408",2023-07-08 00:00:00.000,"CUST-03166",4,0.5,31.58,44.97,-13.39,-42.4,31.88,9,64,2,3
"ORD-001595",2024-02-03 00:00:00.000,"CUST-02054",4,0.5,137.48,137.06,0.42,0.31,2.51,53,211,14,1
"ORD-001644",2023-01-31 00:00:00.000,"CUST-05112",4,0.5,618.44,718.17,-99.73,-16.13,21.55,10,61,1,2
"ORD-001960",2023-09-28 00:00:00.000,"CUST-07161",4,0.5,276.34,303.77,-27.43,-9.93,19.16,37,85,6,5
"ORD-002012",2023-09-29 00:00:00.000,"CUST-03136",4,0.5,261.62,273.7,-12.08,-4.62,6.43,35,318,9,3
"ORD-002108",2023-09-03 00:00:00.000,"CUST-02580",4,0.5,249.58,330.08,-80.5,-32.25,94.54,43,224,6,4
"ORD-002165",2021-12-25 00:00:00.000,"CUST-03223",4,0.5,140.32,149.54,-9.22,-6.57,11.7,30,44,17,1
"ORD-002585",2022-07-06 00:00:00.000,"CUST-06375",4,0.5,291.22,400.65,-109.43,-37.58,6.55,60,44,5,5
"ORD-002688",2023-04-30 00:00:00.000,"CUST-06170",4,0.5,486.5,727.09,-240.59,-49.45,5.02,70,150,1,7
"ORD-002843",2022-04-09 00:00:00.000,"CUST-07643",4,0.5,378.28,563.45,-185.17,-48.95,32.29,11,201,18,5
"ORD-002982",2023-02-18 00:00:00.000,"CUST-06390",4,0.5,111.24,113.63,-2.39,-2.15,5.55,15,85,10,7
"ORD-003008",2023-04-04 00:00:00.000,"CUST-06283",4,0.5,160.94,153.81,7.13,4.43,27.83,6,96,1,7
"ORD-003066",2023-01-19 00:00:00.000,"CUST-03934",4,0.5,53.58,60.18,-6.6,-12.32,2,49,341,14,6
"ORD-003214",2024-06-30 00:00:00.000,"CUST-04408",4,0.5,408.62,376.81,31.81,7.78,13.23,63,232,1,2
"ORD-003253",2021-12-22 00:00:00.000,"CUST-05114",4,0.5,139.48,158.77,-19.29,-13.83,3.38,26,176,14,3
"ORD-003295",2022-06-18 00:00:00.000,"CUST-06308",4,0.5,137.86,163.2,-25.34,-18.38,70.14,35,257,6,2
"ORD-003578",2022-09-28 00:00:00.000,"CUST-05951",4,0.5,404.34,530.08,-125.74,-31.1,5.4,17,28,9,1
"ORD-004119",2023-10-22 00:00:00.000,"CUST-01448",4,0.5,139.1,159.95,-20.85,-14.99,2.56,20,308,6,3
"ORD-004225",2022-02-23 00:00:00.000,"CUST-06174",4,0.5,137.54,187.11,-49.57,-36.04,12.52,23,232,2,3
"ORD-004452",2023-12-22 00:00:00.000,"CUST-02866",4,0.5,21.78,27.14,-5.36,-24.61,5.72,28,20,1,5
"ORD-004589",2022-08-12 00:00:00.000,"CUST-02347",4,0.5,382.28,407.92,-25.64,-6.71,4.62,65,181,7,3
"ORD-004742",2023-08-16 00:00:00.000,"CUST-02338",4,0.5,60.42,79.37,-18.95,-31.36,13.78,28,185,2,6
"ORD-004979",2023-11-20 00:00:00.000,"CUST-01729",4,0.5,244.48,365.98,-121.5,-49.7,3.45,69,171,11,3
"ORD-005034",2023-10-06 00:00:00.000,"CUST-03381",4,0.5,4543.38,5688.54,-1145.16,-25.21,59,59,103,6,2
"ORD-005060",2022-01-10 00:00:00.000,"CUST-02316",4,0.5,23.94,32.58,-8.64,-36.09,33.52,28,354,12,6
"ORD-005326",2024-06-12 00:00:00.000,"CUST-01448",4,0.5,52.94,49.75,3.19,6.03,28.01,49,153,12,4
"ORD-005720",2024-04-09 00:00:00.000,"CUST-03086",4,0.5,459.56,602.03,-142.47,-31,7.07,11,160,14,7
"ORD-005825",2021-06-07 00:00:00.000,"CUST-07745",4,0.5,105.48,145.72,-40.24,-38.15,9,14,174,9,7
"ORD-006130",2023-06-12 00:00:00.000,"CUST-03784",4,0.5,295.16,294.62,0.54,0.18,85.14,6,315,13,3
"ORD-006163",2022-07-02 00:00:00.000,"CUST-02452",4,0.5,233.86,230.42,3.44,1.47,4.04,69,108,10,4
"ORD-006338",2022-12-11 00:00:00.000,"CUST-03846",4,0.5,21.46,25.46,-4,-18.64,70.73,34,55,1,4
"ORD-006441",2023-12-01 00:00:00.000,"CUST-07545",4,0.5,62.38,75.54,-13.16,-21.1,77.05,13,86,5,6
"ORD-006951",2022-09-09 00:00:00.000,"CUST-03949",4,0.5,3351.96,3538.69,-186.73,-5.57,23.54,66,15,13,2
"ORD-006969",2023-10-04 00:00:00.000,"CUST-01226",4,0.5,96.9,97,-0.1,-0.1,23.53,15,301,2,2
"ORD-007102",2023-12-10 00:00:00.000,"CUST-04570",4,0.5,265.5,290.28,-24.78,-9.33,8.42,37,85,14,7
"ORD-007184",2024-10-09 00:00:00.000,"CUST-06258",4,0.5,75.94,90.03,-14.09,-18.55,36.62,9,148,4,3
"ORD-007256",2024-06-08 00:00:00.000,"CUST-04198",4,0.5,86.62,88.57,-1.95,-2.25,4.7,39,176,4,3
"ORD-007453",2023-10-31 00:00:00.000,"CUST-05300",4,0.5,183.48,240.7,-57.22,-31.19,3.66,19,329,4,1
"ORD-007481",2023-05-17 00:00:00.000,"CUST-02486",4,0.5,110.92,147.02,-36.1,-32.55,15.08,4,119,16,2
"ORD-007518",2023-08-12 00:00:00.000,"CUST-06797",4,0.5,87.48,126.19,-38.71,-44.25,47.34,36,311,14,1
"ORD-007604",2024-01-04 00:00:00.000,"CUST-06260",4,0.5,943.28,1072.17,-128.89,-13.66,35.52,17,74,3,3
"ORD-007790",2024-01-03 00:00:00.000,"CUST-02430",4,0.5,61.44,75.01,-13.57,-22.09,6.99,49,111,9,7
"ORD-007869",2022-09-12 00:00:00.000,"CUST-01540",4,0.5,93.78,139.6,-45.82,-48.86,21.14,13,14,7,1
"ORD-007956",2024-06-07 00:00:00.000,"CUST-01483",4,0.5,209.04,200.73,8.31,3.98,2.51,37,111,9,7
"ORD-008100",2023-08-29 00:00:00.000,"CUST-03043",4,0.5,226.58,274.66,-48.08,-21.22,20.65,68,187,4,6
"ORD-008176",2021-12-12 00:00:00.000,"CUST-02949",4,0.5,166.78,233.12,-66.34,-39.78,50.08,27,86,2,7
"ORD-008296",2023-01-23 00:00:00.000,"CUST-01862",4,0.5,57.9,78.5,-20.6,-35.58,17.6,68,51,2,5
"ORD-008402",2024-02-03 00:00:00.000,"CUST-06449",4,0.5,154,173.08,-19.08,-12.39,73.48,33,164,11,5
"ORD-008646",2023-03-28 00:00:00.000,"CUST-07503",4,0.5,857.62,1044.17,-186.55,-21.75,98.67,8,55,3,6
"ORD-008649",2024-03-23 00:00:00.000,"CUST-02694",4,0.5,733.24,885.36,-152.12,-20.75,29.97,10,64,3,3
"ORD-008697",2024-03-27 00:00:00.000,"CUST-03502",4,0.5,25.72,31.1,-5.38,-20.92,12.14,28,71,18,7
"ORD-008788",2023-04-08 00:00:00.000,"CUST-07063",4,0.5,108.34,117.89,-9.55,-8.81,23.5,58,18,7,3
"ORD-008849",2022-03-08 00:00:00.000,"CUST-04069",4,0.5,167.58,210.26,-42.68,-25.47,4.44,20,10,14,5
"ORD-009014",2023-04-03 00:00:00.000,"CUST-05809",4,0.5,155.48,229.42,-73.94,-47.56,5.31,23,176,5,6
"ORD-009158",2024-06-09 00:00:00.000,"CUST-04808",4,0.5,2020.76,2014.81,5.95,0.29,9.56,24,38,16,6
"ORD-009231",2022-03-14 00:00:00.000,"CUST-05666",4,0.5,24.76,32.72,-7.96,-32.15,30.25,15,27,14,1
"ORD-009357",2024-08-08 00:00:00.000,"CUST-06780",4,0.5,400.98,524.74,-123.76,-30.86,96.58,62,129,3,6
